open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
2023-02-21 12:00:00,1669.51,1686.69,1636.3,1659.76,257281.7039,2023-02-21 23:59:59.999,428493650.63338894,426418,131086.9192,218378558.200054,0
2023-02-22 00:00:00,1659.77,1666.95,1621.59,1644.49,221808.4174,2023-02-22 11:59:59.999,364096951.96471,394912,106054.9928,174099925.106109,0
2023-02-22 12:00:00,1644.5,1650.62,1595.07,1643.14,307067.0635,2023-02-22 23:59:59.999,497885537.051861,492705,155422.3021,251991242.62961,0
2023-02-23 00:00:00,1643.15,1679.0,1631.11,1637.48,236893.432,2023-02-23 11:59:59.999,392810907.58827907,396461,118017.4256,195739406.430341,0
2023-02-23 12:00:00,1637.49,1671.31,1628.75,1650.53,264412.5397,2023-02-23 23:59:59.999,436943851.977236,452634,132040.6696,218178738.047692,0
2023-02-24 00:00:00,1650.52,1664.66,1641.08,1647.43,155512.2431,2023-02-24 11:59:59.999,256689100.760465,284780,75848.2004,125203440.787276,0
2023-02-24 12:00:00,1647.43,1654.76,1575.64,1607.8,357003.2551,2023-02-24 23:59:59.999,574475473.3577751,544469,169091.2558,272173650.239304,0
2023-02-25 00:00:00,1607.8,1608.98,1593.95,1600.05,123333.2993,2023-02-25 11:59:59.999,197469725.150819,233362,61228.5327,98038733.563009,0
2023-02-25 12:00:00,1600.05,1603.84,1557.33,1594.58,166854.7398,2023-02-25 23:59:59.999,264658467.953574,299472,82867.702,131449985.751871,0
2023-02-26 00:00:00,1594.58,1607.0,1587.76,1603.9,98361.7195,2023-02-26 11:59:59.999,157338829.904195,208029,48133.9659,76994821.788904,0
2023-02-26 12:00:00,1603.9,1651.26,1595.02,1641.36,210246.2746,2023-02-26 23:59:59.999,341663549.615934,335979,104943.9729,170593924.510609,0
2023-02-27 00:00:00,1641.37,1650.91,1631.15,1641.23,140581.9143,2023-02-27 11:59:59.999,230358646.525467,253778,69258.7245,113494791.000447,0
2023-02-27 12:00:00,1641.24,1665.22,1608.0,1633.45,291279.4986,2023-02-27 23:59:59.999,477482476.53214,425993,145944.1683,239241687.153696,0
2023-02-28 00:00:00,1633.45,1636.23,1616.34,1629.53,132875.626,2023-02-28 11:59:59.999,216218654.049491,230071,65984.1467,107365730.592601,0
2023-02-28 12:00:00,1629.52,1647.52,1596.66,1605.23,260647.5387,2023-02-28 23:59:59.999,423932112.261714,396216,126277.3291,205513538.574559,0
2023-03-01 00:00:00,1605.24,1669.72,1595.0,1656.33,239517.7874,2023-03-01 11:59:59.999,392511663.893006,364274,121584.8192,199228326.214244,0
2023-03-01 12:00:00,1656.33,1669.65,1631.03,1665.22,234939.0361,2023-03-01 23:59:59.999,388120589.71336,361272,112225.8801,185383149.387838,0
2023-03-02 00:00:00,1665.23,1677.86,1637.57,1644.49,175484.5664,2023-03-02 11:59:59.999,289396197.035925,300682,86070.5656,141971015.494289,0
2023-03-02 12:00:00,1644.49,1658.0,1619.18,1647.86,247539.2418,2023-03-02 23:59:59.999,404968680.46848303,343718,123837.7824,202551645.158313,0
2023-03-03 00:00:00,1647.86,1649.25,1544.39,1564.57,461030.7768,2023-03-03 11:59:59.999,725286988.091656,585363,223530.3757,351389700.788579,0
2023-03-03 12:00:00,1564.57,1580.87,1547.21,1569.45,281785.8208,2023-03-03 23:59:59.999,441287008.65258,422770,132512.49,207529053.777756,0
2023-03-04 00:00:00,1569.45,1577.53,1562.71,1569.24,92387.9519,2023-03-04 11:59:59.999,145070487.391478,202230,47096.4259,73955373.758398,0
2023-03-04 12:00:00,1569.24,1572.12,1549.12,1566.73,145252.3087,2023-03-04 23:59:59.999,226795149.402978,239928,67427.2137,105287083.168192,0
2023-03-05 00:00:00,1566.74,1588.77,1553.05,1568.5,153753.1371,2023-03-05 11:59:59.999,241663292.176356,270464,74855.3531,117669022.988492,0
2023-03-05 12:00:00,1568.49,1579.45,1556.15,1564.58,145487.6044,2023-03-05 23:59:59.999,228065806.286382,234570,71397.504,111917272.59289,0
2023-03-06 00:00:00,1564.57,1572.8,1554.44,1563.33,129988.3074,2023-03-06 11:59:59.999,203120488.854444,244363,61665.9929,96357440.63622,0
2023-03-06 12:00:00,1563.32,1583.49,1559.41,1565.84,177720.9937,2023-03-06 23:59:59.999,279026275.111953,250767,89763.2737,140958220.547416,0
2023-03-07 00:00:00,1565.84,1584.49,1561.48,1563.42,123068.6231,2023-03-07 11:59:59.999,193277862.383407,203466,62941.279,98854754.209746,0
2023-03-07 12:00:00,1563.43,1573.0,1536.14,1561.96,314879.2801,2023-03-07 23:59:59.999,489587778.36100495,397691,159896.8924,248643153.726376,0
2023-03-08 00:00:00,1561.95,1570.89,1548.0,1557.23,140521.8667,2023-03-08 11:59:59.999,218964472.384455,236293,70926.6539,110521803.847867,0
2023-03-08 12:00:00,1557.22,1566.02,1523.61,1532.38,319579.8991,2023-03-08 23:59:59.999,495587923.608824,410904,156199.1875,242254598.874793,0
2023-03-09 00:00:00,1532.38,1545.0,1522.52,1535.32,166145.8201,2023-03-09 11:59:59.999,255155753.850375,252509,83888.1586,128827947.177196,0
2023-03-09 12:00:00,1535.31,1546.45,1408.0,1437.32,552339.3163,2023-03-09 23:59:59.999,817241124.057203,662426,256532.6573,379921621.917616,0
2023-03-10 00:00:00,1437.32,1437.5,1368.39,1384.6,473650.6538,2023-03-10 11:59:59.999,666749834.1029711,516614,220177.7729,309914360.913374,0
2023-03-10 12:00:00,1384.61,1439.43,1382.0,1426.44,486611.7971,2023-03-10 23:59:59.999,686991554.724288,638595,242240.8503,342004629.37857,0
2023-03-11 00:00:00,1426.43,1476.0,1408.4,1427.1,932371.6321,2023-03-11 11:59:59.999,1348314984.774003,963798,454008.6162,656917387.394462,0
2023-03-11 12:00:00,1427.1,1478.07,1422.32,1471.97,442487.988,2023-03-11 23:59:59.999,639611867.5743711,503458,220046.5342,318137301.114899,0
2023-03-12 00:00:00,1471.93,1475.05,1449.9,1465.17,293027.9098,2023-03-12 11:59:59.999,428901847.773829,344697,146274.5659,214107989.445383,0
2023-03-12 12:00:00,1465.18,1594.19,1448.3,1580.33,709327.1831,2023-03-12 23:59:59.999,1077937892.695825,909202,361341.7622,549830934.23766,0
2023-03-13 00:00:00,1580.33,1622.6,1565.0,1581.07,557970.4781,2023-03-13 11:59:59.999,889012199.492633,752106,284072.3921,452603984.534932,0
2023-03-13 12:00:00,1581.07,1693.49,1572.54,1673.45,670093.1272,2023-03-13 23:59:59.999,1103265685.303708,919177,347313.9137,572018589.835938,0
2023-03-14 00:00:00,1673.44,1695.0,1655.24,1683.65,379412.6215,2023-03-14 11:59:59.999,635000240.229143,588734,199292.8478,333590529.632768,0
2023-03-14 12:00:00,1683.65,1780.02,1659.29,1699.4,903908.614,2023-03-14 23:59:59.999,1560733587.680979,1161301,466772.8334,805608903.7308221,0
2023-03-15 00:00:00,1699.41,1716.9,1650.54,1679.92,329437.1997,2023-03-15 11:59:59.999,557522063.024064,479625,162767.8639,275524713.527356,0
2023-03-15 12:00:00,1679.91,1698.29,1611.0,1649.96,633705.2836,2023-03-15 23:59:59.999,1044938642.871631,908759,301017.346,496445886.742046,0
2023-03-16 00:00:00,1649.95,1669.99,1632.18,1660.36,308501.2755,2023-03-16 11:59:59.999,509165282.592838,503838,160066.4455,264159990.024,0
2023-03-16 12:00:00,1660.37,1691.42,1635.96,1673.73,319484.3364,2023-03-16 23:59:59.999,530877958.547447,500568,165194.7538,274529596.408635,0
2023-03-17 00:00:00,1673.73,1763.97,1662.65,1761.12,463535.0635,2023-03-17 11:59:59.999,795041176.105945,613669,241726.3551,414663790.61665505,0
2023-03-17 12:00:00,1761.13,1800.0,1703.02,1789.27,443993.219,2023-03-17 23:59:59.999,774224020.34696,679386,234529.1397,409353105.95307904,0
2023-03-18 00:00:00,1789.26,1831.34,1767.13,1813.15,333403.6982,2023-03-18 11:59:59.999,603115845.705996,505978,170023.3814,307503339.291584,0
2023-03-18 12:00:00,1813.16,1841.0,1747.47,1758.84,378211.0328,2023-03-18 23:59:59.999,677073513.718553,609912,183108.5857,327869686.910981,0
2023-03-19 00:00:00,1758.84,1788.58,1757.92,1784.66,159932.8573,2023-03-19 11:59:59.999,283926229.164824,321048,80309.4514,142580291.380432,0
2023-03-19 12:00:00,1784.66,1841.36,1773.26,1780.68,381199.0335,2023-03-19 23:59:59.999,688080032.415385,598045,194720.7242,351436075.878387,0
2023-03-20 00:00:00,1780.67,1803.05,1736.57,1779.41,342640.1587,2023-03-20 11:59:59.999,607034917.782659,523742,171522.1535,303895730.826117,0
2023-03-20 12:00:00,1779.4,1782.54,1722.0,1732.78,340207.9661,2023-03-20 23:59:59.999,598001529.168562,560025,174709.3123,307116875.346588,0
2023-03-21 00:00:00,1732.77,1767.77,1717.01,1761.34,239746.7145,2023-03-21 11:59:59.999,418121911.69770306,412689,127819.1013,222950600.744469,0
2023-03-21 12:00:00,1761.34,1835.0,1758.33,1801.23,502601.7854,2023-03-21 23:59:59.999,905896652.513332,753347,271575.1447,489653081.515556,0
2023-03-22 00:00:00,1801.23,1807.66,1778.02,1785.25,192498.3366,2023-03-22 11:59:59.999,345102329.263173,333904,91919.2424,164808370.712522,0
2023-03-22 12:00:00,1785.26,1819.98,1710.12,1734.33,698789.2643,2023-03-22 23:59:59.999,1235972370.946207,952126,340393.4843,602514307.3530769,0
2023-03-23 00:00:00,1734.34,1759.0,1729.35,1754.8,192888.1979,2023-03-23 11:59:59.999,336347131.781054,310191,98365.7517,171539406.772523,0
2023-03-23 12:00:00,1754.79,1857.16,1741.33,1813.79,539172.9051,2023-03-23 23:59:59.999,975852183.7964511,764522,290278.4393,525567363.04043907,0
2023-03-24 00:00:00,1813.78,1818.99,1776.78,1789.52,224993.4552,2023-03-24 11:59:59.999,405883281.92713904,344588,115397.2688,208200860.225337,0
2023-03-24 12:00:00,1789.51,1789.51,1726.4,1749.57,339776.6865,2023-03-24 23:59:59.999,595662902.604996,511012,167760.0806,294021231.48491,0
2023-03-25 00:00:00,1749.57,1762.43,1736.05,1745.25,150061.6628,2023-03-25 11:59:59.999,262616144.910323,259570,75824.7264,132695753.722146,0
2023-03-25 12:00:00,1745.24,1763.23,1713.09,1741.88,205617.7115,2023-03-25 23:59:59.999,357725852.273189,361081,98924.557,172141685.959611,0
2023-03-26 00:00:00,1741.88,1787.64,1739.31,1777.76,145284.8433,2023-03-26 11:59:59.999,256022023.012765,255651,71802.7318,126545019.911524,0
2023-03-26 12:00:00,1777.77,1801.0,1753.02,1773.88,209648.3939,2023-03-26 23:59:59.999,371638465.259905,336967,106715.5351,189146872.40773,0
2023-03-27 00:00:00,1773.88,1780.48,1746.57,1765.42,153343.3513,2023-03-27 11:59:59.999,270191831.679367,274032,74791.5021,131777361.843844,0
2023-03-27 12:00:00,1765.42,1769.33,1686.13,1715.22,417220.151,2023-03-27 23:59:59.999,717006138.540473,536221,199836.9281,343398541.86638,0
2023-03-28 00:00:00,1715.21,1754.48,1701.13,1745.48,214240.8289,2023-03-28 11:59:59.999,368988665.177488,315667,112186.498,193220736.774508,0
2023-03-28 12:00:00,1745.48,1795.73,1727.35,1772.99,322270.5684,2023-03-28 23:59:59.999,566518718.97219,451220,174190.7184,306255360.049849,0
2023-03-29 00:00:00,1773.0,1827.99,1772.48,1811.22,313631.2469,2023-03-29 11:59:59.999,565155278.112871,459077,168517.2704,303635319.201755,0
