open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume
2022-01-01 19:15:00,47508.61000000,47508.61000000,47338.53000000,47388.85000000,194.58520000,2022-01-01 19:29:59.999,9226425.40627720,9331,95.11996000,4510662.45884620
2022-01-01 19:30:00,47388.84000000,47414.27000000,47300.00000000,47321.34000000,319.37226000,2022-01-01 19:44:59.999,15120577.45107870,9728,163.83579000,7757113.48919190
2022-01-01 19:45:00,47321.34000000,47355.79000000,47292.72000000,47329.78000000,155.96464000,2022-01-01 19:59:59.999,7380341.63641550,7570,113.56296000,5373768.74013510
2022-01-01 20:00:00,47329.79000000,47358.21000000,47301.01000000,47322.14000000,132.71010000,2022-01-01 20:14:59.999,6281183.35358660,6313,95.79856000,4534124.55486190
2022-01-01 20:15:00,47322.15000000,47452.55000000,47250.18000000,47412.36000000,150.26913000,2022-01-01 20:29:59.999,7115267.44803690,6647,100.09631000,4740132.41124640
2022-01-01 20:30:00,47412.36000000,47559.03000000,47384.60000000,47393.79000000,228.20570000,2022-01-01 20:44:59.999,10834903.21398740,7689,118.24808000,5614272.28794750
2022-01-01 20:45:00,47393.78000000,47468.01000000,47347.01000000,47391.82000000,206.02299000,2022-01-01 20:59:59.999,9766601.12469210,6096,104.47348000,4952457.24058330
2022-01-01 21:00:00,47391.82000000,47573.05000000,47363.97000000,47509.55000000,277.01086000,2022-01-01 21:14:59.999,13140805.50891150,6863,211.05036000,10012585.11219280
2022-01-01 21:15:00,47509.55000000,47539.20000000,47340.00000000,47366.34000000,150.71611000,2022-01-01 21:29:59.999,7149356.37506460,5912,70.69313000,3353244.77616490
2022-01-01 21:30:00,47366.33000000,47491.03000000,47343.42000000,47445.58000000,229.45233000,2022-01-01 21:44:59.999,10882550.80287720,6859,101.92837000,4834004.94529740
2022-01-01 21:45:00,47445.59000000,47472.61000000,47268.79000000,47319.67000000,152.03997000,2022-01-01 21:59:59.999,7194485.93173440,6528,84.46455000,3996520.38907270
2022-01-01 22:00:00,47319.66000000,47370.00000000,47222.22000000,47262.69000000,167.09944000,2022-01-01 22:14:59.999,7904559.68966400,7893,86.93296000,4112146.61350540
2022-01-01 22:15:00,47262.70000000,47422.39000000,47255.00000000,47388.27000000,103.20575000,2022-01-01 22:29:59.999,4884933.03895580,6413,43.10191000,2039705.32414550
2022-01-01 22:30:00,47388.26000000,47489.83000000,47376.72000000,47448.29000000,105.17114000,2022-01-01 22:44:59.999,4989819.91210930,6831,54.31471000,2577009.32529010
2022-01-01 22:45:00,47448.29000000,47490.98000000,47369.75000000,47440.74000000,91.00228000,2022-01-01 22:59:59.999,4317340.89770090,5232,45.09490000,2139590.75311450
2022-01-01 23:00:00,47440.74000000,47455.29000000,47277.77000000,47334.34000000,126.07666000,2022-01-01 23:14:59.999,5971545.64202600,7650,57.75117000,2735020.56276390
2022-01-01 23:15:00,47334.33000000,47488.00000000,47328.24000000,47428.83000000,104.14312000,2022-01-01 23:29:59.999,4937933.05413930,6759,48.70891000,2309298.37423320
2022-01-01 23:30:00,47428.91000000,47585.93000000,47370.58000000,47498.17000000,118.01271000,2022-01-01 23:44:59.999,5606037.32701090,7401,66.04370000,3136976.08392300
2022-01-01 23:45:00,47498.17000000,47814.00000000,47492.69000000,47722.65000000,398.05705000,2022-01-01 23:59:59.999,18982912.50154490,10927,224.03265000,10683896.29972720
2022-01-02 00:00:00,47722.66000000,47750.00000000,47463.63000000,47517.62000000,294.05935000,2022-01-02 00:14:59.999,14004091.75597740,9837,141.79544000,6752542.09587570
2022-01-02 00:15:00,47517.63000000,47578.79000000,47381.12000000,47544.70000000,324.85868000,2022-01-02 00:29:59.999,15427777.18885210,8682,162.61344000,7724293.16725160
2022-01-02 00:30:00,47544.70000000,47699.39000000,47491.43000000,47638.95000000,266.91970000,2022-01-02 00:44:59.999,12709861.80531630,8173,125.08876000,5955309.78968790
2022-01-02 00:45:00,47641.55000000,47700.00000000,47575.69000000,47625.30000000,196.67044000,2022-01-02 00:59:59.999,9368817.91000820,6229,115.32043000,5493878.53441610
2022-01-02 01:00:00,47625.29000000,47641.83000000,47425.65000000,47442.34000000,138.49194000,2022-01-02 01:14:59.999,6580935.21428970,6430,54.31392000,2580783.35222240
2022-01-02 01:15:00,47442.34000000,47504.92000000,47412.89000000,47455.23000000,121.11451000,2022-01-02 01:29:59.999,5748746.82040360,6359,74.19052000,3521440.11682310
2022-01-02 01:30:00,47455.22000000,47485.23000000,47315.53000000,47388.64000000,116.61685000,2022-01-02 01:44:59.999,5527022.17330830,5980,61.69591000,2923968.26589950
2022-01-02 01:45:00,47388.64000000,47404.17000000,47315.38000000,47377.97000000,89.53030000,2022-01-02 01:59:59.999,4239502.27464840,5624,42.19889000,1998315.05846480
2022-01-02 02:00:00,47377.97000000,47438.08000000,47325.81000000,47436.78000000,99.55940000,2022-01-02 02:14:59.999,4718198.78156040,6598,53.67455000,2543821.57307360
2022-01-02 02:15:00,47438.08000000,47449.56000000,47310.00000000,47326.09000000,110.00959000,2022-01-02 02:29:59.999,5212784.99897050,6285,46.94998000,2224828.74500990
2022-01-02 02:30:00,47326.08000000,47439.21000000,47275.50000000,47370.41000000,151.72986000,2022-01-02 02:44:59.999,7183460.69295960,6613,74.25021000,3515686.89674260
2022-01-02 02:45:00,47370.40000000,47427.86000000,47357.06000000,47370.50000000,91.09360000,2022-01-02 02:59:59.999,4316761.30095000,6017,40.92999000,1939615.95595930
2022-01-02 03:00:00,47370.49000000,47393.45000000,47283.33000000,47295.80000000,83.40265000,2022-01-02 03:14:59.999,3950269.74432260,5014,42.78174000,2026503.17769260
2022-01-02 03:15:00,47295.81000000,47389.48000000,47269.47000000,47382.71000000,90.12151000,2022-01-02 03:29:59.999,4265277.23017390,4542,44.76239000,2118591.02617150
2022-01-02 03:30:00,47382.71000000,47467.11000000,47373.94000000,47406.18000000,93.06283000,2022-01-02 03:44:59.999,4413055.55614030,4376,49.38627000,2341888.49172430
2022-01-02 03:45:00,47406.18000000,47415.00000000,47282.82000000,47329.47000000,120.66603000,2022-01-02 03:59:59.999,5709720.79373860,5054,46.70739000,2210298.73683720
2022-01-02 04:00:00,47329.47000000,47415.73000000,47294.29000000,47381.63000000,117.25266000,2022-01-02 04:14:59.999,5552818.45407520,6137,45.12513000,2137206.66625990
2022-01-02 04:15:00,47381.64000000,47382.48000000,47289.00000000,47305.86000000,91.68911000,2022-01-02 04:29:59.999,4338291.77060230,4352,37.55330000,1776794.37944800
2022-01-02 04:30:00,47305.87000000,47387.95000000,47112.66000000,47159.47000000,366.01707000,2022-01-02 04:44:59.999,17289535.98216590,8434,189.70368000,8963415.75681370
2022-01-02 04:45:00,47159.47000000,47168.14000000,46770.23000000,46910.30000000,684.72936000,2022-01-02 04:59:59.999,32133719.65901840,17300,313.55388000,14713255.17295530
2022-01-02 05:00:00,46910.30000000,47006.40000000,46832.08000000,46882.49000000,238.54018000,2022-01-02 05:14:59.999,11191299.89450310,7821,106.94090000,5017775.40025420
2022-01-02 05:15:00,46882.49000000,46964.58000000,46850.00000000,46945.27000000,135.97000000,2022-01-02 05:29:59.999,6379966.08260870,5122,69.10364000,3242452.22027060
2022-01-02 05:30:00,46945.26000000,47071.32000000,46938.38000000,46969.69000000,138.54659000,2022-01-02 05:44:59.999,6511570.20562010,5251,75.51709000,3548961.83149670
2022-01-02 05:45:00,46968.65000000,47089.63000000,46912.95000000,47081.28000000,173.14700000,2022-01-02 05:59:59.999,8140074.52850910,5860,105.27768000,4948982.98773750
2022-01-02 06:00:00,47081.28000000,47159.99000000,47011.24000000,47035.39000000,137.59054000,2022-01-02 06:14:59.999,6474870.05105030,5285,82.98619000,3905363.08205920
2022-01-02 06:15:00,47035.38000000,47200.00000000,47028.21000000,47106.80000000,112.56420000,2022-01-02 06:29:59.999,5305253.98711610,5187,55.90512000,2634786.99473500
2022-01-02 06:30:00,47106.80000000,47236.66000000,47059.02000000,47184.84000000,209.50390000,2022-01-02 06:44:59.999,9878181.07027130,5485,128.46220000,6057691.38008770
2022-01-02 06:45:00,47184.84000000,47244.00000000,47113.22000000,47122.61000000,68.54333000,2022-01-02 06:59:59.999,3234029.01200330,3822,31.66485000,1494145.67458270
2022-01-02 07:00:00,47122.60000000,47182.58000000,47087.62000000,47135.88000000,133.33295000,2022-01-02 07:14:59.999,6285286.69550390,5077,68.09475000,3209887.52089400
2022-01-02 07:15:00,47135.88000000,47211.55000000,47133.00000000,47181.44000000,74.70170000,2022-01-02 07:29:59.999,3524613.48965340,4356,35.07906000,1655118.94344370
2022-01-02 07:30:00,47181.45000000,47300.00000000,47162.40000000,47178.61000000,192.91864000,2022-01-02 07:44:59.999,9112165.07098220,5892,100.35567000,4740209.17643550
2022-01-02 07:45:00,47174.19000000,47196.61000000,47090.18000000,47173.45000000,143.42104000,2022-01-02 07:59:59.999,6762017.88914480,5377,58.84694000,2774572.02873540
2022-01-02 08:00:00,47173.44000000,47178.95000000,46970.05000000,47060.74000000,173.36588000,2022-01-02 08:14:59.999,8157844.34064650,7846,74.62121000,3512003.37215530
2022-01-02 08:15:00,47060.74000000,47227.28000000,47048.98000000,47161.77000000,132.80846000,2022-01-02 08:29:59.999,6261972.94260850,6116,59.59632000,2809730.23866170
2022-01-02 08:30:00,47161.76000000,47192.31000000,47054.02000000,47161.01000000,135.76562000,2022-01-02 08:44:59.999,6398770.10658880,7221,58.42465000,2753543.39275200
2022-01-02 08:45:00,47161.01000000,47247.12000000,47141.77000000,47222.40000000,136.34607000,2022-01-02 08:59:59.999,6436352.40723440,7207,67.60259000,3191167.63253240
2022-01-02 09:00:00,47222.40000000,47236.89000000,47144.12000000,47215.05000000,124.65970000,2022-01-02 09:14:59.999,5883533.38361490,6387,56.93337000,2686901.96218410
2022-01-02 09:15:00,47215.05000000,47499.45000000,47177.94000000,47338.85000000,364.93981000,2022-01-02 09:29:59.999,17286834.01558350,10924,206.71672000,9790346.82222160
2022-01-02 09:30:00,47338.85000000,47391.32000000,47324.13000000,47380.00000000,194.74197000,2022-01-02 09:44:59.999,9222179.83708290,7234,96.81322000,4584752.80410950
2022-01-02 09:45:00,47380.01000000,47381.54000000,47250.11000000,47273.24000000,108.10220000,2022-01-02 09:59:59.999,5115564.04505050,5854,44.33706000,2097873.52432900
2022-01-02 10:00:00,47273.23000000,47348.34000000,47251.57000000,47348.33000000,89.38218000,2022-01-02 10:14:59.999,4228048.77716600,5427,49.08897000,2322060.26682150
2022-01-02 10:15:00,47348.34000000,47348.34000000,47251.01000000,47272.23000000,83.14342000,2022-01-02 10:29:59.999,3931731.58286590,5145,41.26698000,1951366.08893590
2022-01-02 10:30:00,47272.23000000,47322.07000000,47216.33000000,47265.00000000,89.74125000,2022-01-02 10:44:59.999,4241200.56460740,5163,46.51723000,2198305.53828380
2022-01-02 10:45:00,47265.00000000,47275.03000000,47140.30000000,47188.89000000,127.82216000,2022-01-02 10:59:59.999,6036680.88453920,5883,59.47945000,2809254.50276210
2022-01-02 11:00:00,47188.88000000,47283.01000000,47159.57000000,47272.11000000,98.53149000,2022-01-02 11:14:59.999,4654374.13645920,5605,57.50016000,2716338.46131180
2022-01-02 11:15:00,47272.11000000,47333.33000000,47252.62000000,47310.00000000,82.65229000,2022-01-02 11:29:59.999,3909601.00385760,5170,46.36239000,2193113.64203670
2022-01-02 11:30:00,47309.99000000,47400.00000000,47258.02000000,47261.36000000,101.30307000,2022-01-02 11:44:59.999,4794344.98397180,5547,51.62923000,2443647.09878100
2022-01-02 11:45:00,47261.36000000,47263.47000000,47195.00000000,47235.50000000,76.54308000,2022-01-02 11:59:59.999,3614833.52947070,5152,33.38404000,1576589.69910630
2022-01-02 12:00:00,47238.89000000,47253.19000000,47013.50000000,47108.37000000,267.15818000,2022-01-02 12:14:59.999,12589739.05764550,10219,111.68106000,5262153.93880780
2022-01-02 12:15:00,47108.38000000,47193.02000000,47080.02000000,47156.25000000,134.16166000,2022-01-02 12:29:59.999,6323565.83733860,6771,65.28676000,3077598.59001010
2022-01-02 12:30:00,47156.24000000,47447.00000000,47137.85000000,47310.45000000,244.59474000,2022-01-02 12:44:59.999,11574164.76202510,8673,112.48053000,5321508.54969350
2022-01-02 12:45:00,47310.45000000,47374.28000000,47274.72000000,47292.95000000,152.14315000,2022-01-02 12:59:59.999,7200320.23414360,6584,72.31911000,3422668.23235540
2022-01-02 13:00:00,47289.67000000,47300.86000000,47130.00000000,47130.61000000,131.33530000,2022-01-02 13:14:59.999,6203928.82684470,6456,66.71398000,3151054.80577350
2022-01-02 13:15:00,47130.00000000,47255.30000000,47093.95000000,47248.78000000,204.91976000,2022-01-02 13:29:59.999,9660777.20429940,6754,125.68879000,5925004.67658800
2022-01-02 13:30:00,47248.78000000,47251.48000000,47135.01000000,47178.85000000,120.80715000,2022-01-02 13:44:59.999,5698271.61102030,5615,61.16262000,2884695.73214660
2022-01-02 13:45:00,47178.87000000,47179.78000000,47090.00000000,47137.35000000,123.37900000,2022-01-02 13:59:59.999,5816378.94691030,6981,59.32824000,2796959.86308090
2022-01-02 14:00:00,47137.35000000,47191.07000000,47100.00000000,47175.00000000,152.00904000,2022-01-02 14:14:59.999,7166419.46491700,8309,79.28873000,3737726.45408560
2022-01-02 14:15:00,47174.99000000,47202.39000000,47020.00000000,47056.24000000,220.68957000,2022-01-02 14:29:59.999,10395449.98719410,9010,112.64223000,5306730.97235550
2022-01-02 14:30:00,47056.24000000,47170.00000000,47055.26000000,47140.98000000,127.91204000,2022-01-02 14:44:59.999,6027478.99639790,6974,75.40384000,3553158.64111590
2022-01-02 14:45:00,47140.98000000,47163.13000000,47093.61000000,47112.55000000,117.05546000,2022-01-02 14:59:59.999,5516583.49296210,7617,61.70554000,2907947.14554460
2022-01-02 15:00:00,47112.54000000,47336.64000000,47071.27000000,47287.14000000,207.92148000,2022-01-02 15:14:59.999,9807361.65202340,10306,107.69239000,5080960.63142050
2022-01-02 15:15:00,47287.13000000,47320.24000000,47179.01000000,47185.97000000,180.33290000,2022-01-02 15:29:59.999,8520828.56966450,8449,87.48559000,4133863.75636460
2022-01-02 15:30:00,47185.97000000,47213.93000000,47105.13000000,47203.88000000,170.65358000,2022-01-02 15:44:59.999,8047873.20235310,7484,68.99173000,3253492.10336970
2022-01-02 15:45:00,47203.87000000,47390.00000000,47202.52000000,47340.47000000,225.25573000,2022-01-02 15:59:59.999,10658305.62175830,9046,133.14652000,6299967.72677660
2022-01-02 16:00:00,47340.47000000,47486.61000000,47273.64000000,47431.11000000,298.39696000,2022-01-02 16:14:59.999,14137573.25825920,9578,178.93078000,8477651.01399280
2022-01-02 16:15:00,47431.11000000,47473.59000000,47356.94000000,47419.57000000,147.42647000,2022-01-02 16:29:59.999,6990765.70054670,7497,59.95373000,2843059.28605440
2022-01-02 16:30:00,47420.64000000,47664.95000000,47419.57000000,47546.55000000,373.52978000,2022-01-02 16:44:59.999,17766129.46444680,12874,215.10381000,10229821.99003740
2022-01-02 16:45:00,47546.50000000,47886.00000000,47546.50000000,47792.30000000,548.21629000,2022-01-02 16:59:59.999,26164573.14705240,16503,335.73264000,16022105.37044800
2022-01-02 17:00:00,47792.29000000,47990.00000000,47520.89000000,47549.71000000,692.67062000,2022-01-02 17:14:59.999,33108411.52546000,20831,331.55646000,15851320.62272850
2022-01-02 17:15:00,47549.71000000,47694.00000000,47482.57000000,47646.39000000,258.30986000,2022-01-02 17:29:59.999,12286857.39164140,10086,121.85061000,5796410.63672900
2022-01-02 17:30:00,47646.39000000,47671.70000000,47514.24000000,47590.98000000,164.72832000,2022-01-02 17:44:59.999,7839745.56117050,7624,61.28090000,2916143.95320560
2022-01-02 17:45:00,47590.98000000,47600.00000000,47317.46000000,47401.14000000,324.88357000,2022-01-02 17:59:59.999,15407912.78747870,11113,145.90149000,6918883.84793270
2022-01-02 18:00:00,47401.14000000,47401.14000000,47221.20000000,47254.01000000,334.15265000,2022-01-02 18:14:59.999,15803824.73213000,10555,168.94396000,7990373.09758280
2022-01-02 18:15:00,47254.01000000,47299.92000000,46856.28000000,46949.01000000,573.46339000,2022-01-02 18:29:59.999,26994968.74371120,16112,227.37990000,10706192.85076960
2022-01-02 18:30:00,46949.02000000,47007.87000000,46654.00000000,46909.07000000,677.51064000,2022-01-02 18:44:59.999,31723146.62668510,19015,357.49185000,16740301.38561200
2022-01-02 18:45:00,46909.06000000,47082.30000000,46866.14000000,47058.12000000,267.21131000,2022-01-02 18:59:59.999,12552248.06043770,8899,147.28088000,6918994.77417160
2022-01-02 19:00:00,47056.43000000,47217.10000000,46965.39000000,47065.19000000,335.77038000,2022-01-02 19:14:59.999,15811625.25479700,10161,167.93170000,7908596.62704230
2022-01-02 19:15:00,47065.19000000,47114.72000000,46854.01000000,46915.69000000,280.55964000,2022-01-02 19:29:59.999,13169353.72640800,7889,119.23991000,5597710.29574250
2022-01-02 19:30:00,46915.69000000,47006.70000000,46851.51000000,46942.10000000,205.02034000,2022-01-02 19:44:59.999,9623303.04489880,7272,90.93081000,4267783.46036990
2022-01-02 19:45:00,46942.09000000,46987.89000000,46900.38000000,46907.68000000,116.03571000,2022-01-02 19:59:59.999,5446150.67481300,5961,58.58087000,2749471.44561180
2022-01-02 20:00:00,46907.67000000,47050.00000000,46815.17000000,47035.48000000,261.56729000,2022-01-02 20:14:59.999,12275108.46988780,9474,108.94996000,5112965.83365480
2022-01-02 20:15:00,47035.47000000,47050.00000000,46951.51000000,47033.17000000,109.28714000,2022-01-02 20:29:59.999,5136523.95753650,5507,56.39250000,2650424.40317640
2022-01-02 20:30:00,47033.18000000,47033.19000000,46899.46000000,46956.18000000,109.21628000,2022-01-02 20:44:59.999,5125256.65226830,5678,39.63182000,1859988.77590450
2022-01-02 20:45:00,46956.18000000,47035.00000000,46920.00000000,47007.14000000,90.15186000,2022-01-02 20:59:59.999,4236822.63344370,4678,44.05655000,2070479.32714950
2022-01-02 21:00:00,47007.14000000,47187.98000000,46913.27000000,47156.46000000,160.74984000,2022-01-02 21:14:59.999,7558009.86635310,7485,80.86569000,3802092.58050220
2022-01-02 21:15:00,47156.45000000,47159.30000000,47038.24000000,47060.00000000,83.38568000,2022-01-02 21:29:59.999,3927129.87813050,5189,42.77088000,2014253.34606210
2022-01-02 21:30:00,47060.00000000,47162.83000000,47050.94000000,47063.55000000,100.82494000,2022-01-02 21:44:59.999,4748339.03423040,4629,51.73625000,2436464.47567760
2022-01-02 21:45:00,47063.54000000,47063.55000000,46990.00000000,47018.03000000,87.63522000,2022-01-02 21:59:59.999,4119736.22306730,4408,41.21286000,1937394.03940440
2022-01-02 22:00:00,47017.98000000,47195.00000000,47014.84000000,47191.32000000,124.08847000,2022-01-02 22:14:59.999,5845827.44756400,5562,58.25133000,2744456.22302170
2022-01-02 22:15:00,47191.31000000,47191.32000000,47108.52000000,47156.30000000,99.06626000,2022-01-02 22:29:59.999,4670977.77334410,5167,57.05643000,2690298.47515090
2022-01-02 22:30:00,47155.98000000,47398.99000000,47155.31000000,47380.98000000,371.53311000,2022-01-02 22:44:59.999,17570496.75321240,11309,253.96848000,12009166.21552620
2022-01-02 22:45:00,47380.98000000,47380.99000000,47230.00000000,47255.38000000,89.03412000,2022-01-02 22:59:59.999,4210790.85905230,4875,35.97382000,1701290.97133200
2022-01-02 23:00:00,47255.39000000,47428.52000000,47255.38000000,47316.86000000,190.19099000,2022-01-02 23:14:59.999,9004320.01107030,7407,97.18393000,4600956.41662090
2022-01-02 23:15:00,47316.86000000,47405.01000000,47266.60000000,47394.62000000,254.05109000,2022-01-02 23:29:59.999,12024133.18971340,6171,139.68408000,6610615.87011220
2022-01-02 23:30:00,47394.62000000,47469.34000000,47303.97000000,47346.04000000,181.25780000,2022-01-02 23:44:59.999,8590795.37736250,5633,84.41793000,4000796.30233460
2022-01-02 23:45:00,47346.04000000,47383.80000000,47283.71000000,47286.18000000,123.98148000,2022-01-02 23:59:59.999,5868845.64389140,4782,54.10557000,2561057.30175100
2022-01-03 00:00:00,47286.18000000,47289.11000000,47139.19000000,47139.19000000,265.91351000,2022-01-03 00:14:59.999,12556495.00790480,9719,143.32381000,6767889.63094790
2022-01-03 00:15:00,47139.20000000,47252.77000000,47139.19000000,47174.43000000,170.25227000,2022-01-03 00:29:59.999,8034730.10465580,7277,84.61652000,3993450.78098450
2022-01-03 00:30:00,47174.44000000,47181.31000000,47062.11000000,47150.01000000,166.62155000,2022-01-03 00:44:59.999,7849733.13940030,6520,89.49662000,4216187.61791890
2022-01-03 00:45:00,47150.02000000,47211.46000000,47050.00000000,47050.08000000,131.33061000,2022-01-03 00:59:59.999,6190466.23387720,5516,63.75740000,3005665.01663820
2022-01-03 01:00:00,47050.09000000,47087.64000000,47024.38000000,47041.13000000,200.47880000,2022-01-03 01:14:59.999,9432484.63454030,6939,96.13078000,4522872.60793510
2022-01-03 01:15:00,47041.12000000,47087.95000000,46950.00000000,47035.77000000,196.95862000,2022-01-03 01:29:59.999,9263432.24331730,7272,99.20862000,4666239.60438230
2022-01-03 01:30:00,47035.77000000,47086.20000000,46976.46000000,46976.46000000,105.33698000,2022-01-03 01:44:59.999,4954068.66663130,4931,45.34971000,2132651.60462690
2022-01-03 01:45:00,46976.46000000,47138.78000000,46964.71000000,47116.71000000,125.28140000,2022-01-03 01:59:59.999,5895337.14019820,5089,72.99805000,3434986.21884900
2022-01-03 02:00:00,47116.22000000,47116.71000000,46900.04000000,46925.90000000,213.88573000,2022-01-03 02:14:59.999,10050841.68844890,7733,80.24952000,3769624.30146080
2022-01-03 02:15:00,46925.90000000,47008.59000000,46870.00000000,46997.37000000,135.66735000,2022-01-03 02:29:59.999,6369204.46505170,5978,60.65081000,2847262.52666280
2022-01-03 02:30:00,46997.36000000,47051.89000000,46955.01000000,46980.49000000,176.70711000,2022-01-03 02:44:59.999,8306021.42084290,7152,94.75663000,4453840.87435400
2022-01-03 02:45:00,46980.49000000,47031.24000000,46858.44000000,46999.98000000,255.44695000,2022-01-03 02:59:59.999,11987869.50831470,7611,128.61809000,6035712.18413480
2022-01-03 03:00:00,46999.98000000,47084.80000000,46950.62000000,46950.62000000,157.76338000,2022-01-03 03:14:59.999,7419135.95339140,6372,70.68779000,3324623.81847410
2022-01-03 03:15:00,46950.62000000,46971.29000000,46871.09000000,46958.64000000,169.84288000,2022-01-03 03:29:59.999,7966849.82787290,6078,85.35720000,4003845.01133530
2022-01-03 03:30:00,46958.64000000,46981.41000000,46740.00000000,46787.72000000,301.60166000,2022-01-03 03:44:59.999,14123277.71389760,8747,153.91614000,7207200.45106590
2022-01-03 03:45:00,46787.72000000,46847.13000000,46722.39000000,46793.26000000,221.23062000,2022-01-03 03:59:59.999,10349582.23164220,7050,122.53058000,5731505.05150430
2022-01-03 04:00:00,46793.27000000,46888.87000000,46750.00000000,46853.70000000,175.80674000,2022-01-03 04:14:59.999,8230676.58831830,6634,97.70957000,4574228.94710190
2022-01-03 04:15:00,46853.70000000,46910.23000000,46818.43000000,46841.99000000,201.80369000,2022-01-03 04:29:59.999,9457992.20151990,5510,128.07896000,6003041.15522620
2022-01-03 04:30:00,46841.97000000,46944.77000000,46821.79000000,46928.72000000,171.80101000,2022-01-03 04:44:59.999,8053835.29562970,5447,94.32466000,4422100.71325080
2022-01-03 04:45:00,46928.73000000,46935.85000000,46800.00000000,46822.26000000,139.08731000,2022-01-03 04:59:59.999,6516544.48301390,5608,59.71972000,2797607.46898490
2022-01-03 05:00:00,46822.26000000,46884.69000000,46750.13000000,46770.46000000,204.10872000,2022-01-03 05:14:59.999,9556760.26171160,6500,80.10861000,3750777.29337050
2022-01-03 05:15:00,46770.46000000,47027.84000000,46770.09000000,46965.38000000,244.70845000,2022-01-03 05:29:59.999,11474209.65884620,6800,147.23039000,6903768.50373980
2022-01-03 05:30:00,46965.38000000,47211.09000000,46960.48000000,47149.09000000,350.06660000,2022-01-03 05:44:59.999,16483664.05720160,8415,184.60611000,8691751.30665970
