open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume
2022-01-07 16:45:00,41718.02000000,42315.85000000,41648.17000000,42135.26000000,995.68295000,2022-01-07 16:59:59.999,41803259.87376870,24479,569.04980000,23900849.29804950
2022-01-07 17:00:00,42137.38000000,42166.86000000,41931.80000000,41987.54000000,443.37241000,2022-01-07 17:14:59.999,18632559.66393980,13397,206.39917000,8673696.06637680
2022-01-07 17:15:00,41987.54000000,42050.12000000,41788.00000000,41913.25000000,343.19998000,2022-01-07 17:29:59.999,14384453.32896990,10664,171.14262000,7173629.83892250
2022-01-07 17:30:00,41913.25000000,41917.38000000,41749.06000000,41878.54000000,221.60267000,2022-01-07 17:44:59.999,9271187.81391990,8315,93.55271000,3914233.62738810
2022-01-07 17:45:00,41878.53000000,42000.00000000,41858.58000000,41993.48000000,178.79479000,2022-01-07 17:59:59.999,7499639.55607960,8165,94.63009000,3969405.21832030
2022-01-07 18:00:00,41993.68000000,42000.00000000,41871.16000000,41917.19000000,186.42222000,2022-01-07 18:14:59.999,7817422.65852970,8617,90.67799000,3802460.56047750
2022-01-07 18:15:00,41917.19000000,41990.00000000,41650.52000000,41670.96000000,254.94461000,2022-01-07 18:29:59.999,10650693.20431400,9592,113.54159000,4744258.11271790
2022-01-07 18:30:00,41670.96000000,41839.97000000,41663.56000000,41676.93000000,185.82623000,2022-01-07 18:44:59.999,7758651.95425260,8007,105.37664000,4399644.19120790
2022-01-07 18:45:00,41676.94000000,41728.91000000,41520.00000000,41707.64000000,253.54155000,2022-01-07 18:59:59.999,10553734.80770530,9745,124.92297000,5200872.74276070
2022-01-07 19:00:00,41707.04000000,41768.46000000,41516.00000000,41541.77000000,286.31351000,2022-01-07 19:14:59.999,11915420.64681690,9551,145.58441000,6058623.22415380
2022-01-07 19:15:00,41541.77000000,41727.29000000,41541.77000000,41727.28000000,187.36930000,2022-01-07 19:29:59.999,7800048.65512640,7861,114.00814000,4745885.11578170
2022-01-07 19:30:00,41727.28000000,41826.11000000,41683.52000000,41793.91000000,218.79365000,2022-01-07 19:44:59.999,9139795.36910840,8349,123.69511000,5167026.78247130
2022-01-07 19:45:00,41793.90000000,41898.33000000,41718.69000000,41775.38000000,200.93504000,2022-01-07 19:59:59.999,8397987.36394590,8232,108.02885000,4514840.07065600
2022-01-07 20:00:00,41775.38000000,41950.00000000,41700.00000000,41714.89000000,303.92243000,2022-01-07 20:14:59.999,12724637.72710870,8803,120.76444000,5055253.84317170
2022-01-07 20:15:00,41714.90000000,41754.93000000,41597.15000000,41679.57000000,289.43779000,2022-01-07 20:29:59.999,12056528.84827100,8219,153.31984000,6385450.97189270
2022-01-07 20:30:00,41679.58000000,41900.48000000,41646.21000000,41846.06000000,185.91980000,2022-01-07 20:44:59.999,7771212.90152730,7350,91.21787000,3812385.62483780
2022-01-07 20:45:00,41846.06000000,42054.00000000,41793.13000000,41922.20000000,330.25466000,2022-01-07 20:59:59.999,13855765.49340690,9504,162.81119000,6831225.39311190
2022-01-07 21:00:00,41922.19000000,42035.00000000,41875.00000000,41881.02000000,224.49270000,2022-01-07 21:14:59.999,9420815.54258080,7559,105.18743000,4414256.10360200
2022-01-07 21:15:00,41881.03000000,41985.43000000,41849.66000000,41860.79000000,120.96485000,2022-01-07 21:29:59.999,5070476.96908620,5886,58.11440000,2436143.65293840
2022-01-07 21:30:00,41860.79000000,41970.72000000,41845.46000000,41921.77000000,136.14572000,2022-01-07 21:44:59.999,5706669.85319830,6315,65.19726000,2733054.00643500
2022-01-07 21:45:00,41921.76000000,41970.21000000,41863.16000000,41875.01000000,114.74730000,2022-01-07 21:59:59.999,4809535.33019530,4827,44.66161000,1871929.33668890
2022-01-07 22:00:00,41875.00000000,41879.42000000,41700.00000000,41700.00000000,200.80935000,2022-01-07 22:14:59.999,8391800.48469440,8500,75.73016000,3164707.49406130
2022-01-07 22:15:00,41700.00000000,41826.92000000,41671.97000000,41761.98000000,217.20347000,2022-01-07 22:29:59.999,9071976.51736770,8789,97.36982000,4066823.98014380
2022-01-07 22:30:00,41761.98000000,41771.38000000,41555.00000000,41566.24000000,195.99241000,2022-01-07 22:44:59.999,8166815.06148100,7895,67.28297000,2801798.07854620
2022-01-07 22:45:00,41566.24000000,41661.44000000,41350.00000000,41541.82000000,359.40217000,2022-01-07 22:59:59.999,14915927.64340170,10781,164.89190000,6842892.59847300
2022-01-07 23:00:00,41541.83000000,41599.92000000,41441.06000000,41473.54000000,192.10553000,2022-01-07 23:14:59.999,7976742.70036020,6859,92.87144000,3856288.83925550
2022-01-07 23:15:00,41473.53000000,41544.12000000,41336.82000000,41502.84000000,273.10762000,2022-01-07 23:29:59.999,11315820.90379590,7117,124.92778000,5175565.98266970
2022-01-07 23:30:00,41502.85000000,41593.07000000,41498.11000000,41569.82000000,141.58855000,2022-01-07 23:44:59.999,5882948.27126730,5962,72.66745000,3019130.50545830
2022-01-07 23:45:00,41569.09000000,41574.22000000,41425.69000000,41566.48000000,173.54768000,2022-01-07 23:59:59.999,7204352.50649160,6161,84.83051000,3521824.67577850
2022-01-08 00:00:00,41566.48000000,41749.18000000,41558.00000000,41713.27000000,336.15086000,2022-01-08 00:14:59.999,14002708.21678700,10835,175.93520000,7328492.76580620
2022-01-08 00:15:00,41713.27000000,41833.21000000,41700.00000000,41791.65000000,228.11773000,2022-01-08 00:29:59.999,9529829.01136460,8242,108.03788000,4513538.85142770
2022-01-08 00:30:00,41791.65000000,41829.25000000,41700.00000000,41803.68000000,165.54282000,2022-01-08 00:44:59.999,6913396.84421460,6618,81.99559000,3424125.11526130
2022-01-08 00:45:00,41803.67000000,42115.20000000,41787.31000000,41991.89000000,514.88058000,2022-01-08 00:59:59.999,21614284.16316210,12405,303.44859000,12739718.89942740
2022-01-08 01:00:00,41991.89000000,42246.37000000,41930.44000000,42186.56000000,535.35017000,2022-01-08 01:14:59.999,22544395.70030470,12198,275.96249000,11620783.67288630
2022-01-08 01:15:00,42186.57000000,42186.57000000,41934.60000000,42005.04000000,278.95768000,2022-01-08 01:29:59.999,11727695.48169490,7608,122.52794000,5149760.03304110
2022-01-08 01:30:00,42005.03000000,42050.00000000,41934.02000000,42015.06000000,204.97976000,2022-01-08 01:44:59.999,8605636.42157860,5608,112.59128000,4726374.43256360
2022-01-08 01:45:00,42015.06000000,42058.30000000,41847.48000000,41883.41000000,148.83182000,2022-01-08 01:59:59.999,6242702.44714790,6229,78.55182000,3294553.08875710
2022-01-08 02:00:00,41883.42000000,41944.44000000,41815.57000000,41866.01000000,167.56037000,2022-01-08 02:14:59.999,7015593.27757870,7631,83.45084000,3494289.73674690
2022-01-08 02:15:00,41866.02000000,41922.14000000,41800.00000000,41826.02000000,143.50793000,2022-01-08 02:29:59.999,6006862.07052150,5620,74.62332000,3123879.42077370
2022-01-08 02:30:00,41826.02000000,41829.85000000,41693.42000000,41727.60000000,152.38677000,2022-01-08 02:44:59.999,6361573.29532460,7068,69.36361000,2895650.22219620
2022-01-08 02:45:00,41727.61000000,41888.80000000,41727.60000000,41882.85000000,159.80951000,2022-01-08 02:59:59.999,6684340.18951620,5648,85.29935000,3567511.83624470
2022-01-08 03:00:00,41882.86000000,41911.86000000,41822.32000000,41833.68000000,97.57691000,2022-01-08 03:14:59.999,4084840.07781440,5675,48.63038000,2035843.38501740
2022-01-08 03:15:00,41833.67000000,41858.79000000,41641.27000000,41760.59000000,184.95507000,2022-01-08 03:29:59.999,7719747.70767820,7246,80.01902000,3339494.54335460
2022-01-08 03:30:00,41760.60000000,41855.77000000,41696.51000000,41804.05000000,115.32528000,2022-01-08 03:44:59.999,4818609.49929050,5621,62.08877000,2594352.01103280
2022-01-08 03:45:00,41804.04000000,41864.10000000,41702.91000000,41810.91000000,112.31192000,2022-01-08 03:59:59.999,4694162.56404290,5559,54.24780000,2267462.32990340
2022-01-08 04:00:00,41810.92000000,41908.96000000,41791.90000000,41820.01000000,101.36104000,2022-01-08 04:14:59.999,4241601.84649260,5287,55.13513000,2307329.71254860
2022-01-08 04:15:00,41820.01000000,41885.80000000,41785.19000000,41831.66000000,99.63421000,2022-01-08 04:29:59.999,4168206.62217220,5023,41.14609000,1721522.24008950
2022-01-08 04:30:00,41831.67000000,41991.20000000,41760.00000000,41946.54000000,154.66866000,2022-01-08 04:44:59.999,6475347.64251600,6190,81.97783000,3431653.33457130
2022-01-08 04:45:00,41946.55000000,41987.21000000,41890.66000000,41900.92000000,115.40654000,2022-01-08 04:59:59.999,4839618.42678080,5896,58.10039000,2436315.72376730
2022-01-08 05:00:00,41900.92000000,41934.56000000,41836.14000000,41923.53000000,87.52213000,2022-01-08 05:14:59.999,3665773.37734690,4842,40.83787000,1710412.64072600
2022-01-08 05:15:00,41923.53000000,41965.20000000,41884.50000000,41959.73000000,130.41464000,2022-01-08 05:29:59.999,5467994.29034910,5014,81.97183000,3436987.24427730
2022-01-08 05:30:00,41959.73000000,41965.04000000,41841.32000000,41880.01000000,140.79895000,2022-01-08 05:44:59.999,5899513.62047600,5638,59.34600000,2486157.92293770
2022-01-08 05:45:00,41880.01000000,41999.99000000,41837.59000000,41971.70000000,158.90454000,2022-01-08 05:59:59.999,6664999.07488450,5935,80.90248000,3393232.46030570
2022-01-08 06:00:00,41971.70000000,41994.66000000,41869.40000000,41893.19000000,129.00336000,2022-01-08 06:14:59.999,5409044.69393640,6403,59.62978000,2500277.77019520
2022-01-08 06:15:00,41893.20000000,41968.34000000,41862.57000000,41870.34000000,140.23127000,2022-01-08 06:29:59.999,5877556.45093260,5283,59.74847000,2504704.53586790
2022-01-08 06:30:00,41870.35000000,41872.19000000,41740.00000000,41839.09000000,203.37710000,2022-01-08 06:44:59.999,8501566.10936690,6356,102.06734000,4267185.91326770
2022-01-08 06:45:00,41839.09000000,41943.56000000,41739.00000000,41922.23000000,152.69490000,2022-01-08 06:59:59.999,6391276.65578040,6364,80.47467000,3368583.40647100
2022-01-08 07:00:00,41922.22000000,41975.44000000,41888.13000000,41922.71000000,172.14105000,2022-01-08 07:14:59.999,7219827.33298040,6921,66.23804000,2778186.81352400
2022-01-08 07:15:00,41922.72000000,41940.90000000,41841.20000000,41910.37000000,115.69421000,2022-01-08 07:29:59.999,4846446.86594400,5808,54.15459000,2268495.25488210
2022-01-08 07:30:00,41910.37000000,41972.76000000,41843.16000000,41866.13000000,134.39235000,2022-01-08 07:44:59.999,5632931.70089580,6338,59.33510000,2486984.21460390
2022-01-08 07:45:00,41866.12000000,41958.35000000,41841.04000000,41913.58000000,99.24518000,2022-01-08 07:59:59.999,4157091.05962110,5719,51.07879000,2139396.44401520
2022-01-08 08:00:00,41913.59000000,42177.94000000,41913.58000000,42131.47000000,337.11471000,2022-01-08 08:14:59.999,14174888.07232290,10437,195.45381000,8217532.85563350
2022-01-08 08:15:00,42127.99000000,42131.77000000,41982.77000000,41994.09000000,197.07620000,2022-01-08 08:29:59.999,8291708.75857260,7923,86.57856000,3642259.65751170
2022-01-08 08:30:00,41994.08000000,42040.27000000,41882.19000000,41938.98000000,252.34248000,2022-01-08 08:44:59.999,10583857.30309000,8174,116.29296000,4877551.53605470
2022-01-08 08:45:00,41939.63000000,42027.35000000,41922.64000000,41964.88000000,160.62701000,2022-01-08 08:59:59.999,6743508.36871740,6586,78.13254000,3280152.00913500
2022-01-08 09:00:00,41964.87000000,42102.00000000,41961.47000000,42101.10000000,195.79686000,2022-01-08 09:14:59.999,8231859.96449700,6866,106.93211000,4496370.61244360
2022-01-08 09:15:00,42101.99000000,42102.00000000,41966.85000000,42003.97000000,200.17481000,2022-01-08 09:29:59.999,8414733.09829960,6485,99.45016000,4180476.15149830
2022-01-08 09:30:00,42003.98000000,42153.09000000,41954.70000000,42101.74000000,180.86120000,2022-01-08 09:44:59.999,7606553.08518100,6860,88.08252000,3704174.17263620
2022-01-08 09:45:00,42101.73000000,42187.20000000,42067.66000000,42163.71000000,283.51610000,2022-01-08 09:59:59.999,11944620.01377270,7178,199.50785000,8405972.09147840
2022-01-08 10:00:00,42163.71000000,42200.00000000,42056.69000000,42109.73000000,183.12369000,2022-01-08 10:14:59.999,7713237.49143420,6933,82.92092000,3493075.05147480
2022-01-08 10:15:00,42109.02000000,42109.73000000,42009.23000000,42094.49000000,119.34428000,2022-01-08 10:29:59.999,5018493.94309810,6144,52.33903000,2200924.92406020
2022-01-08 10:30:00,42094.49000000,42155.24000000,41976.52000000,42019.85000000,230.67071000,2022-01-08 10:44:59.999,9704264.49905760,8705,108.63565000,4571205.54641030
2022-01-08 10:45:00,42019.85000000,42024.42000000,41790.70000000,41918.66000000,305.97650000,2022-01-08 10:59:59.999,12820259.84080060,9894,121.04237000,5071335.75937910
2022-01-08 11:00:00,41918.66000000,41930.00000000,41784.11000000,41822.40000000,219.73695000,2022-01-08 11:14:59.999,9192702.37351770,8660,95.33906000,3988472.40648020
2022-01-08 11:15:00,41822.40000000,41883.29000000,41780.38000000,41837.69000000,164.75684000,2022-01-08 11:29:59.999,6893778.94293510,7171,78.57312000,3287475.76332740
2022-01-08 11:30:00,41837.78000000,41906.00000000,41767.16000000,41895.92000000,174.70127000,2022-01-08 11:44:59.999,7308485.51066760,7495,82.53331000,3452501.88965430
2022-01-08 11:45:00,41895.93000000,41972.00000000,41870.30000000,41940.22000000,115.48231000,2022-01-08 11:59:59.999,4841758.58351080,5753,43.13622000,1808315.81889880
2022-01-08 12:00:00,41940.22000000,42063.23000000,41882.57000000,41996.69000000,168.09764000,2022-01-08 12:14:59.999,7056599.01716460,7420,79.94197000,3356440.43722810
2022-01-08 12:15:00,41996.69000000,41999.32000000,41850.00000000,41912.85000000,229.51486000,2022-01-08 12:29:59.999,9617559.11845430,8632,122.31193000,5125255.26891550
2022-01-08 12:30:00,41912.85000000,41925.53000000,41773.47000000,41777.00000000,197.16104000,2022-01-08 12:44:59.999,8249698.65515320,8568,73.82397000,3088826.53524330
2022-01-08 12:45:00,41777.00000000,41906.19000000,41775.94000000,41876.31000000,150.19511000,2022-01-08 12:59:59.999,6284158.26550850,6939,76.89647000,3217723.70625520
2022-01-08 13:00:00,41876.32000000,41935.03000000,41767.10000000,41844.21000000,233.60963000,2022-01-08 13:14:59.999,9781134.63646220,7696,78.86891000,3302936.07937280
2022-01-08 13:15:00,41844.21000000,41917.84000000,41610.00000000,41896.88000000,313.11326000,2022-01-08 13:29:59.999,13068715.00070920,10826,136.87284000,5713662.82788050
2022-01-08 13:30:00,41896.89000000,41949.89000000,41815.70000000,41913.03000000,151.99089000,2022-01-08 13:44:59.999,6366853.19843680,6625,72.77734000,3048643.40687520
2022-01-08 13:45:00,41913.02000000,42037.75000000,41852.00000000,41905.00000000,305.27249000,2022-01-08 13:59:59.999,12810061.59051260,9101,173.11649000,7264340.54774710
2022-01-08 14:00:00,41904.99000000,41988.50000000,41882.04000000,41970.46000000,143.39682000,2022-01-08 14:14:59.999,6015211.91387970,7320,73.09187000,3066256.62608010
2022-01-08 14:15:00,41970.45000000,41997.71000000,41850.00000000,41886.75000000,190.03590000,2022-01-08 14:29:59.999,7963433.87919070,9130,84.34796000,3534011.61903700
2022-01-08 14:30:00,41886.76000000,41913.62000000,41788.20000000,41845.14000000,171.98579000,2022-01-08 14:44:59.999,7197433.03177530,8146,70.91512000,2967767.32381180
2022-01-08 14:45:00,41845.14000000,41894.29000000,41715.00000000,41741.27000000,203.79331000,2022-01-08 14:59:59.999,8520674.24587840,8607,91.42171000,3822988.96250710
2022-01-08 15:00:00,41746.29000000,41799.04000000,41400.00000000,41579.51000000,908.09720000,2022-01-08 15:14:59.999,37743121.05578330,26653,413.27369000,17177414.83888040
2022-01-08 15:15:00,41579.50000000,41722.13000000,41575.84000000,41635.29000000,314.82709000,2022-01-08 15:29:59.999,13109766.89534610,10590,182.03710000,7580545.73339210
2022-01-08 15:30:00,41637.79000000,41695.15000000,41511.64000000,41680.00000000,254.49588000,2022-01-08 15:44:59.999,10587399.21396660,10892,131.83027000,5484089.87630090
2022-01-08 15:45:00,41680.01000000,41729.50000000,41572.91000000,41613.33000000,235.59194000,2022-01-08 15:59:59.999,9812756.26713620,9172,113.31558000,4719381.45538550
2022-01-08 16:00:00,41609.60000000,41733.52000000,41511.32000000,41711.30000000,269.43823000,2022-01-08 16:14:59.999,11219654.63381370,10365,155.16301000,6461927.06690610
2022-01-08 16:15:00,41711.29000000,41740.53000000,41492.27000000,41532.41000000,213.81607000,2022-01-08 16:29:59.999,8896762.77260680,9258,93.47555000,3889234.47640200
