,open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore,price_change_1h,volume_change_1h,price_change_2h,volume_change_2h,price_change_5h,volume_change_5h,price_change_10h,volume_change_10h,sma_1,ema_1,sma_2,ema_2,sma_5,ema_5,sma_10,ema_10,bb_upper,bb_middle,bb_lower,rsi,volatility
20,2023-01-11 00:00:00,1335.63,1341.5,1327.19,1336.45,143082.0729,2023-01-11 11:59:59.999,190844359.62884,185514,70270.0101,93740790.775738,0,0.0006214342402779405,-0.42697863631011457,0.005363644570156145,-0.31853545251442583,0.035879270788119255,-0.06654010604815852,0.07483512948367377,0.23686279697749413,1336.45,1336.45,1336.0349999999999,1334.9626003919363,1328.01,1323.6733850615017,1298.888,1303.6483356843146,1350.165865072582,1265.4565,1180.747134927418,88.51586162341816,0.010511147919542954
21,2023-01-11 12:00:00,1336.44,1398.0,1321.04,1389.39,329383.8827,2023-01-11 23:59:59.999,444274586.80068094,349231,165324.2136,223011101.325603,0,0.03961240600097282,1.3020625576916705,0.040258456746679494,0.31913102610790656,0.05394949441313246,0.07386960719549762,0.09474920024583566,0.4531892377318385,1389.39,1389.39,1362.92,1371.247533463979,1342.234,1345.5789233743346,1310.913,1319.2377291962573,1369.9992112522627,1274.909,1179.8187887477375,92.61456547217828,0.01294694084097877
22,2023-01-12 00:00:00,1389.4,1418.77,1386.0,1397.78,349111.7844,2023-01-12 11:59:59.999,488882245.118984,325656,171105.2154,239596501.259366,0,0.006038621265447297,0.05989334249838807,0.04589023158367311,1.439940778912213,0.05861147085330831,0.26949022496759434,0.10602236131002774,4.7310647984730885,1397.78,1397.78,1393.585,1388.9358444879929,1357.712,1362.9792822495565,1324.312,1333.518142069665,1389.1609483455236,1283.9305,1178.7000516544763,93.03860570378617,0.01285104380236553
23,2023-01-12 12:00:00,1397.78,1438.0,1361.92,1415.92,528600.6648,2023-01-12 23:59:59.999,742778602.749265,547884,267814.1729,376492938.441188,0,0.012977721816022525,0.5141301108138703,0.019094710628405176,0.6048164241279679,0.06514608973008773,1.5175943116945554,0.12012784102146257,6.710202673887048,1415.92,1415.92,1406.85,1406.9252814959978,1375.032,1380.626188166371,1339.4969999999998,1348.5002980569984,1408.7954899363062,1294.0265000000002,1179.257510063694,93.85951252720115,0.01270254554357995
24,2023-01-13 00:00:00,1415.91,1419.5,1401.03,1409.71,182255.0343,2023-01-13 11:59:59.999,257014596.965728,258555,93976.7278,132533410.04503,0,-0.004385841007966573,-0.6552122491768761,0.008534962583525374,-0.4779464846389184,0.055472364894206594,-0.2700970416683637,0.11733654600648347,2.0196997883645738,1409.71,1409.71,1412.815,1408.781760498666,1389.8500000000001,1390.3207921109142,1354.301,1359.6293347739077,1423.0089136574495,1303.7630000000001,1184.5170863425508,89.94900611538107,0.012904436825788755
25,2023-01-13 12:00:00,1409.71,1464.0,1401.61,1451.2,317122.8306,2023-01-13 23:59:59.999,452948694.575901,411980,165466.527,236288564.097557,0,0.029431585219655165,0.7399949022971926,0.024916661958302777,-0.4000710711932499,0.08586179804706506,1.2163701166227652,0.12482172753766974,1.068892614020717,1451.2,1451.2,1430.455,1437.0605868328887,1412.8,1410.6138614072763,1370.405,1376.278546633197,1443.7176979947262,1315.5955,1187.4733020052736,92.26711067217187,0.013643263607282446
26,2023-01-14 00:00:00,1451.21,1599.98,1449.14,1530.09,663165.9392,2023-01-14 11:59:59.999,1019050045.250139,788745,343476.5263,527594509.619397,0,0.054361907386990094,1.091195824486312,0.08539344971660823,2.6386700743113574,0.10126746269945786,1.0133527292347995,0.16068028552572677,1.162078304489357,1530.09,1530.09,1490.645,1499.0801956109628,1440.94,1450.4392409381842,1391.587,1404.244265427161,1484.5100340507995,1329.5210000000002,1174.5319659492009,94.7476296636254,0.016387993419986417
27,2023-01-14 12:00:00,1530.08,1559.91,1507.15,1549.9,277525.8382,2023-01-14 23:59:59.999,425233772.939032,399054,139365.6956,213583668.957826,0,0.012946950832957604,-0.5815137331468063,0.06801267916207276,-0.12486326615173693,0.10882971569202593,-0.2050516464891925,0.1738198562545914,0.009179164136053686,1549.9,1549.9,1539.995,1532.9600652036543,1471.364,1483.5928272921228,1414.538,1430.7271262585862,1522.5574610221297,1344.1709999999998,1165.78453897787,95.16688188600949,0.016336526585440263
28,2023-01-15 00:00:00,1549.91,1552.22,1516.03,1533.35,169205.9429,2023-01-15 11:59:59.999,258469295.083697,269400,81334.3856,124229098.640462,0,-0.010678108265049446,-0.3903056234423077,0.0021305936252116187,-0.744851276432986,0.08293547658059763,-0.6798983539606022,0.15348448830981254,-0.19411391676714795,1533.35,1533.35,1541.625,1533.2200217345514,1494.85,1500.178551528082,1434.941,1449.3858305752067,1549.4894361747165,1358.0430000000001,1166.5965638252837,88.79035723804041,0.01684301716299254
29,2023-01-15 12:00:00,1533.36,1566.66,1528.93,1552.52,218626.7709,2023-01-15 23:59:59.999,338157457.214146,320780,111165.3033,171948978.509539,0,0.012502038021325879,0.29207501316432793,0.001690431640750889,-0.21222913038300295,0.10130452362542641,0.19956505859876827,0.16239649001961642,-0.12443391501749645,1552.52,1552.52,1542.935,1546.0866739115172,1523.4119999999998,1517.6257010187214,1456.6309999999999,1468.1374977433509,1575.6580456255406,1373.1070000000002,1170.5559543744598,89.655001443401,0.01652705352536551
30,2023-01-16 00:00:00,1552.52,1584.58,1523.2,1542.32,289971.5689,2023-01-16 11:59:59.999,452237066.909696,398135,138173.71,215530625.85681,0,-0.006569963671965606,0.32633148130168,0.005849936413734547,0.7137197661631305,0.0627894156560087,-0.08561749290844023,0.15404242582962313,1.0266100638803368,1542.32,1542.32,1547.42,1543.5755579705055,1541.636,1525.8571340124809,1477.218,1481.625225426378,1594.1966904782676,1388.053,1181.9093095217327,85.86010591022503,0.01654388338158453
